id,observed_on_string,observed_on,time_observed_at,user_id,user_login,quality_grade,url,image_url,description,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
76738678,Sun May 02 2021 18:08:29 GMT-0400 (EDT),2021-05-02,2021-05-02 22:08:29 UTC,34641,steviekgold,research,https://www.inaturalist.org/observations/76738678,https://inaturalist-open-data.s3.amazonaws.com/photos/125506623/medium.jpg,"",40.4763366667,-79.9485783333,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Insecta,129902
76738878,Sun May 02 2021 18:09:41 GMT-0400 (EDT),2021-05-02,2021-05-02 22:09:41 UTC,34641,steviekgold,needs_id,https://www.inaturalist.org/observations/76738878,https://inaturalist-open-data.s3.amazonaws.com/photos/125506935/medium.jpg,"",40.475995,-79.9487383333,Geometer Moths,Geometridae,Geometer Moths,Insecta,49530
76750979,Sun May 02 2021 13:25:44 GMT-0400 (EDT),2021-05-02,2021-05-02 17:25:44 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/76750979,https://inaturalist-open-data.s3.amazonaws.com/photos/125526121/medium.jpg,"",40.4768216667,-79.9270466667,Zadontomerus,Zadontomerus,,Insecta,468067
76752427,Sun May 02 2021 19:44:03 GMT -0400 (EDT),2021-05-02,2021-05-02 23:44:03 UTC,4225450,pxlray,research,https://www.inaturalist.org/observations/76752427,https://static.inaturalist.org/photos/125898699/medium.jpeg,,40.4000015259,-80.0199966431,Mallard,Anas platyrhynchos,Mallard,Aves,6930
76768770,2021/05/02 11:39 AM EDT,2021-05-02,2021-05-02 15:39:00 UTC,303608,sttpgh,research,https://www.inaturalist.org/observations/76768770,https://inaturalist-open-data.s3.amazonaws.com/photos/125553054/medium.jpeg,,40.4353361111,-79.9386583333,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
76788649,Sun May 02 2021 07:36:41 GMT-0400 (EDT),2021-05-02,2021-05-02 11:36:41 UTC,741019,martyseltman,research,https://www.inaturalist.org/observations/76788649,https://static.inaturalist.org/photos/125589852/medium.jpg,"",40.4311711808,-79.9031459731,white morel,Morchella americana,white morel,Fungi,462132
76794932,2021-05-02,2021-05-02,,2474570,phillipps_family,research,https://www.inaturalist.org/observations/76794932,https://static.inaturalist.org/photos/125600689/medium.jpeg,,40.4361399298,-79.9089251831,Dryad's Saddle,Cerioporus squamosus,Dryad's Saddle,Fungi,940028
76795160,2021-05-02,2021-05-02,,2474570,phillipps_family,needs_id,https://www.inaturalist.org/observations/76795160,https://static.inaturalist.org/photos/125600976/medium.jpeg,,40.4361399298,-79.9089251831,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
76795210,2021-05-02,2021-05-02,,2474570,phillipps_family,research,https://www.inaturalist.org/observations/76795210,https://static.inaturalist.org/photos/125601059/medium.jpeg,,40.4361399298,-79.9089251831,Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
76795438,2021-05-02,2021-05-02,,2474570,phillipps_family,research,https://www.inaturalist.org/observations/76795438,https://static.inaturalist.org/photos/125601383/medium.jpeg,,40.4361399298,-79.9089251831,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
76804082,2021-04-16,2021-04-16,,4345298,dan838,research,https://www.inaturalist.org/observations/76804082,https://static.inaturalist.org/photos/125616066/medium.jpeg,On walk with WPMC President Stephen Bucklin,40.4805642785,-79.9181402475,crowded parchment,Stereum complicatum,crowded parchment,Fungi,196842
76811491,2021/04/30 10:47 PM EDT,2021-04-30,2021-05-01 02:47:00 UTC,4345385,woodyandviv,research,https://www.inaturalist.org/observations/76811491,https://inaturalist-open-data.s3.amazonaws.com/photos/125627140/medium.jpg,,40.4521069641,-79.9011611938,White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
76838118,2021-04-16 09:40:48,2021-04-16,2021-04-16 13:40:48 UTC,4345298,dan838,research,https://www.inaturalist.org/observations/76838118,https://static.inaturalist.org/photos/125671032/medium.jpeg,On nature walk with WPMC President Stephen Bucklin,40.4798956133,-79.9164715782,artist's bracket,Ganoderma applanatum,artist's bracket,Fungi,48473
76847181,2021/04/26 1:07 AM EDT,2021-04-26,2021-04-26 05:07:00 UTC,1808220,prust,needs_id,https://www.inaturalist.org/observations/76847181,https://static.inaturalist.org/photos/125682941/medium.jpg,,40.4359539665,-80.0295036313,Reticulitermes,Reticulitermes,,Insecta,119933
76847182,2021/04/26 1:07 AM EDT,2021-04-26,2021-04-26 05:07:00 UTC,1808220,prust,research,https://www.inaturalist.org/observations/76847182,https://static.inaturalist.org/photos/125683804/medium.jpg,,40.4359539665,-80.0295036313,Dusky Groundling,Condica vecors,Dusky Groundling,Insecta,217496
76847186,2021/04/26 1:07 AM EDT,2021-04-26,2021-04-26 05:07:00 UTC,1808220,prust,research,https://www.inaturalist.org/observations/76847186,https://static.inaturalist.org/photos/125683863/medium.jpg,,40.4359539665,-80.0295036313,Großer Wollschweber,Bombylius major,Greater Bee Fly,Insecta,51557
76847188,2021/04/26 1:07 AM EDT,2021-04-26,2021-04-26 05:07:00 UTC,1808220,prust,needs_id,https://www.inaturalist.org/observations/76847188,https://static.inaturalist.org/photos/125683935/medium.jpg,,40.4359539665,-80.0295036313,Aphaenogaster,Aphaenogaster,Spine-waisted Ants,Insecta,68931
76847192,2021/04/26 1:07 AM EDT,2021-04-26,2021-04-26 05:07:00 UTC,1808220,prust,needs_id,https://www.inaturalist.org/observations/76847192,https://static.inaturalist.org/photos/125684276/medium.jpg,"Very curious if the small organisms are larva, a symbiont, or prey",40.4359539665,-80.0295036313,Citronella Ants,Lasius,Lasius Ants,Insecta,69086
76847193,2021/04/26 1:07 AM EDT,2021-04-26,2021-04-26 05:07:00 UTC,1808220,prust,needs_id,https://www.inaturalist.org/observations/76847193,https://static.inaturalist.org/photos/125684402/medium.jpg,Seems to be a symbiont of ants; I am only marking aphids because I know they can be symbionts and I am otherwise at a loss. Very interested to find out!,40.4359539665,-80.0295036313,Aphids and Allies,Aphidomorpha,Aphids and Allies,Insecta,901813
76895838,Mon May 03 2021 04:00:00 GMT-0400 (EDT),2021-05-03,2021-05-03 08:00:00 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/76895838,https://inaturalist-open-data.s3.amazonaws.com/photos/125761059/medium.jpg,Caught on camera! Two of them. A big. And a little with a non fluffy tail. ,40.4793014611,-80.0107257138,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
76900813,2021-05-01,2021-05-01,,4199255,jace_odhner,research,https://www.inaturalist.org/observations/76900813,https://static.inaturalist.org/photos/125768847/medium.jpeg,,40.4323091861,-79.9054419994,Common Brown Cup,Phylloscypha phyllogena,Common Brown Cup,Fungi,1110795
76952661,2021-05-03 08:41:45,2021-05-03,2021-05-03 12:41:45 UTC,586838,katiemanion,research,https://www.inaturalist.org/observations/76952661,https://inaturalist-open-data.s3.amazonaws.com/photos/125849039/medium.jpeg,,40.4270167997,-79.8954513997,false turkey-tail,Stereum ostrea,false turkey-tail,Fungi,55496
76952938,2021-05-03 08:39:06,2021-05-03,2021-05-03 12:39:06 UTC,586838,katiemanion,needs_id,https://www.inaturalist.org/observations/76952938,https://inaturalist-open-data.s3.amazonaws.com/photos/125849416/medium.jpeg,,40.42676,-79.8956309722,shelf fungi,Polyporales,shelf fungi,Fungi,47380
76953387,2021-05-03 08:33:29,2021-05-03,2021-05-03 12:33:29 UTC,586838,katiemanion,needs_id,https://www.inaturalist.org/observations/76953387,https://inaturalist-open-data.s3.amazonaws.com/photos/125850058/medium.jpeg,,40.4267638,-79.8979063,Psathyrellaceae,Coprinellus micaceus,mica cap,Fungi,56318
76953635,2021-05-03 08:32:36,2021-05-03,2021-05-03 12:32:36 UTC,586838,katiemanion,research,https://www.inaturalist.org/observations/76953635,https://inaturalist-open-data.s3.amazonaws.com/photos/125850466/medium.jpeg,,40.4267639722,-79.897906,mica cap,Coprinellus micaceus,mica cap,Fungi,56318
76955166,2021-05-03 07:44:40,2021-05-03,2021-05-03 11:44:40 UTC,586838,katiemanion,research,https://www.inaturalist.org/observations/76955166,https://inaturalist-open-data.s3.amazonaws.com/photos/125852707/medium.jpeg,,40.430821,-79.905427,Northern Cinnabar Polypore,Trametes cinnabarina,Northern Cinnabar Polypore,Fungi,974663
76955384,2021-05-03 07:36:02,2021-05-03,2021-05-03 11:36:02 UTC,586838,katiemanion,needs_id,https://www.inaturalist.org/observations/76955384,https://inaturalist-open-data.s3.amazonaws.com/photos/125852987/medium.jpeg,,40.4327439722,-79.9036619722,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
76955902,2021-05-03 07:00:12,2021-05-03,2021-05-03 11:00:12 UTC,586838,katiemanion,research,https://www.inaturalist.org/observations/76955902,https://inaturalist-open-data.s3.amazonaws.com/photos/125853638/medium.jpeg,,40.43375,-79.897637,violet-toothed polypore,Trichaptum biforme,violet-toothed polypore,Fungi,125705
76958815,2021/05/01 5:16 PM EDT,2021-05-01,2021-05-01 21:16:00 UTC,13405,zygy,research,https://www.inaturalist.org/observations/76958815,https://inaturalist-open-data.s3.amazonaws.com/photos/125851107/medium.jpg,,40.4346666667,-79.9396666667,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
76960371,2021/05/01 5:23 PM EDT,2021-05-01,2021-05-01 21:23:00 UTC,13405,zygy,research,https://www.inaturalist.org/observations/76960371,https://inaturalist-open-data.s3.amazonaws.com/photos/125860580/medium.jpg,,40.43555,-79.9428944444,Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602
76992266,Sun May 02 2021 13:44:11 GMT-0400 (EDT),2021-05-02,2021-05-02 17:44:11 UTC,4340004,meganmacr,needs_id,https://www.inaturalist.org/observations/76992266,https://inaturalist-open-data.s3.amazonaws.com/photos/125911079/medium.jpg,"",40.43375333,-79.89913833,Carpenter and Sugar Ants,Camponotus,Carpenter Ants,Insecta,62781
76992737,Sun May 02 2021 13:36:45 GMT-0400 (EDT),2021-05-02,2021-05-02 17:36:45 UTC,4340004,meganmacr,needs_id,https://www.inaturalist.org/observations/76992737,https://inaturalist-open-data.s3.amazonaws.com/photos/125911626/medium.jpg,"",40.43470833,-79.89897167,Trichaptum,Trichaptum,,Fungi,118119
76993922,Sun May 02 2021 13:22:02 GMT-0400 (EDT),2021-05-02,2021-05-02 17:22:02 UTC,4340004,meganmacr,research,https://www.inaturalist.org/observations/76993922,https://inaturalist-open-data.s3.amazonaws.com/photos/125913590/medium.jpg,"",40.43658,-79.89895,Dryad's Saddle,Cerioporus squamosus,Dryad's Saddle,Fungi,940028
77016068,2021/05/01 4:52 PM EDT,2021-05-01,2021-05-01 20:52:00 UTC,13405,zygy,research,https://www.inaturalist.org/observations/77016068,https://inaturalist-open-data.s3.amazonaws.com/photos/125949200/medium.jpg,,40.4349277778,-79.939225,Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
77018478,2021/05/01 4:48 PM EDT,2021-05-01,2021-05-01 20:48:00 UTC,13405,zygy,research,https://www.inaturalist.org/observations/77018478,https://inaturalist-open-data.s3.amazonaws.com/photos/125951817/medium.jpg,,40.4423138889,-79.9540555556,Cracked Cap Polypore,Fulvifomes robiniae,Cracked Cap Polypore,Fungi,1145488
77022444,2021/05/01 5:00 PM EDT,2021-05-01,2021-05-01 21:00:00 UTC,13405,zygy,needs_id,https://www.inaturalist.org/observations/77022444,https://inaturalist-open-data.s3.amazonaws.com/photos/125958535/medium.jpg,,40.43424445,-79.9362527833,"Camel Crickets, Cave Crickets, and Cave Weta",Rhaphidophoridae,"Camel Crickets, Cave Crickets, and Cave Wēta",Insecta,61441
77026375,2021-05-03 14:11:23,2021-05-03,2021-05-03 18:11:23 UTC,409623,rose25,research,https://www.inaturalist.org/observations/77026375,https://static.inaturalist.org/photos/125965701/medium.jpeg,,40.4340333333,-79.9523333333,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
77027254,2021-04-30 17:30:00,2021-04-30,2021-04-30 17:30:00 UTC,409623,rose25,research,https://www.inaturalist.org/observations/77027254,https://static.inaturalist.org/photos/125967211/medium.jpeg,,40.4371759871,-79.9472093582,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
77048780,Mon May 03 2021 15:41:14 GMT-0400 (EDT),2021-05-03,2021-05-03 19:41:14 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/77048780,https://inaturalist-open-data.s3.amazonaws.com/photos/126039538/medium.jpg,"",40.4794875836,-79.9257218341,Pezizales,Pezizales,,Fungi,48717
77056224,2021-05-03 4:04:09 PM EDT,2021-05-03,2021-05-03 20:04:09 UTC,2782535,vlauro,needs_id,https://www.inaturalist.org/observations/77056224,https://inaturalist-open-data.s3.amazonaws.com/photos/126013689/medium.jpeg,,40.48438193,-80.01256078,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
77073163,Mon May 03 2021 16:53:04 GMT-0400 (EDT),2021-05-03,2021-05-03 20:53:04 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/77073163,,"",40.4791315925,-79.925781861,Yellow Warbler,Setophaga petechia,Yellow Warbler,Aves,145238
77078649,Mon May 03 2021 15:13:22 GMT-0400 (EDT),2021-05-03,2021-05-03 19:13:22 UTC,1643506,lgiarratani,needs_id,https://www.inaturalist.org/observations/77078649,https://inaturalist-open-data.s3.amazonaws.com/photos/126049721/medium.jpg,Are there two different lichens here? Yellow-green and gray-green?,40.4796716667,-79.9185333333,Common Lichens,Lecanoromycetes,common lichens,Fungi,54743
77079483,Mon May 03 2021 15:10:29 GMT-0400 (EDT),2021-05-03,2021-05-03 19:10:29 UTC,1643506,lgiarratani,needs_id,https://www.inaturalist.org/observations/77079483,https://inaturalist-open-data.s3.amazonaws.com/photos/126049788/medium.jpg,"",40.4788366667,-79.9166033333,"",Lecanoromycetes,common lichens,Fungi,54743
77081009,Mon May 03 2021 15:06:28 GMT-0400 (EDT),2021-05-03,2021-05-03 19:06:28 UTC,1643506,lgiarratani,research,https://www.inaturalist.org/observations/77081009,https://inaturalist-open-data.s3.amazonaws.com/photos/126052147/medium.jpg,"",40.4781616667,-79.9153366667,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
77089158,2021-05-03 17:40:09,2021-05-03,2021-05-03 21:40:09 UTC,122566,scnuss,needs_id,https://www.inaturalist.org/observations/77089158,https://inaturalist-open-data.s3.amazonaws.com/photos/126066241/medium.jpeg,,40.44370625,-79.90210291,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
77089646,2021-05-03 17:42:37,2021-05-03,2021-05-03 21:42:37 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77089646,,,40.43489598,-79.90801712,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
77090036,2021-05-03 17:44:01,2021-05-03,2021-05-03 21:44:01 UTC,122566,scnuss,needs_id,https://www.inaturalist.org/observations/77090036,https://inaturalist-open-data.s3.amazonaws.com/photos/126067122/medium.jpeg,,40.44415098,-79.90187622,brown rot fungi,Fungi,Fungi Including Lichens,Fungi,47170
77097375,Mon May 03 2021 16:47:11 GMT-0400 (EDT),2021-05-03,2021-05-03 20:47:11 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77097375,https://inaturalist-open-data.s3.amazonaws.com/photos/126078603/medium.jpg,"",40.4788333333,-80.01195555,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
77097799,2021-05-03 18:09:14,2021-05-03,2021-05-03 22:09:14 UTC,122566,scnuss,needs_id,https://www.inaturalist.org/observations/77097799,https://inaturalist-open-data.s3.amazonaws.com/photos/126079353/medium.jpeg,,40.44576616,-79.90409719,,Lecanoromycetes,common lichens,Fungi,54743
77098064,2021-05-03 18:09:56,2021-05-03,2021-05-03 22:09:56 UTC,122566,scnuss,needs_id,https://www.inaturalist.org/observations/77098064,https://inaturalist-open-data.s3.amazonaws.com/photos/126079745/medium.jpeg,,40.4457234,-79.90414002,rough speckled shield lichen,Punctelia rudecta,rough speckled shield lichen,Fungi,151767
77098294,2021-05-03 18:11:02,2021-05-03,2021-05-03 22:11:02 UTC,122566,scnuss,needs_id,https://www.inaturalist.org/observations/77098294,https://inaturalist-open-data.s3.amazonaws.com/photos/126080142/medium.jpeg,,40.44569127,-79.90416132,brown-toothed crust fungus,Hydnoporia olivacea,brown-toothed crust fungus,Fungi,1038656
77098992,2021-05-03 18:12:59,2021-05-03,2021-05-03 22:12:59 UTC,122566,scnuss,needs_id,https://www.inaturalist.org/observations/77098992,https://inaturalist-open-data.s3.amazonaws.com/photos/126081077/medium.jpeg,,40.44579166,-79.90411673,common greenshield lichen,Flavoparmelia caperata,common greenshield lichen,Fungi,117943
77099089,Mon May 03 2021 16:51:19 GMT-0400 (EDT),2021-05-03,2021-05-03 20:51:19 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77099089,https://inaturalist-open-data.s3.amazonaws.com/photos/126081119/medium.jpg,"Double deer, one a little guy",40.47945,-80.01241945,White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
77103373,Mon May 03 2021 17:09:16 GMT-0400 (EDT),2021-05-03,2021-05-03 21:09:16 UTC,903503,sarahwill412,needs_id,https://www.inaturalist.org/observations/77103373,https://inaturalist-open-data.s3.amazonaws.com/photos/126088245/medium.jpg,"",40.479255,-80.01303055,"",Flavopunctelia,Speckled Greenshield Lichens,Fungi,69437
77104480,Mon May 03 2021 16:59:57 GMT-0400 (EDT),2021-05-03,2021-05-03 20:59:57 UTC,903503,sarahwill412,needs_id,https://www.inaturalist.org/observations/77104480,https://inaturalist-open-data.s3.amazonaws.com/photos/126090090/medium.jpg,"",40.4791333333,-80.0128388833,"",Phyllobius oblongus,Brown Leaf Weevil,Insecta,227925
77104635,Mon May 03 2021 17:12:34 GMT-0400 (EDT),2021-05-03,2021-05-03 21:12:34 UTC,903503,sarahwill412,needs_id,https://www.inaturalist.org/observations/77104635,https://inaturalist-open-data.s3.amazonaws.com/photos/126090403/medium.jpg,"",40.4793666667,-80.0131833333,Carpenter and Sugar Ants,Camponotus,Carpenter Ants,Insecta,62781
77104726,Mon May 03 2021 17:13:10 GMT-0400 (EDT),2021-05-03,2021-05-03 21:13:10 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77104726,https://inaturalist-open-data.s3.amazonaws.com/photos/126090605/medium.jpg,"",40.4793166667,-80.0132361167,Emerald Ash Borer,Agrilus planipennis,Emerald Ash Borer,Insecta,70057
77105335,Mon May 03 2021 17:16:20 GMT-0400 (EDT),2021-05-03,2021-05-03 21:16:20 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77105335,https://inaturalist-open-data.s3.amazonaws.com/photos/126091505/medium.jpg,"",40.4795283333,-80.0132611167,Cracked Cap Polypore,Fulvifomes robiniae,Cracked Cap Polypore,Fungi,1145488
77107364,Mon May 03 2021 17:31:58 GMT-0400 (EDT),2021-05-03,2021-05-03 21:31:58 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77107364,https://inaturalist-open-data.s3.amazonaws.com/photos/126094499/medium.jpg,"",40.480095,-80.0148,hexagonal-pored polypore,Neofavolus alveolaris,hexagonal-pored polypore,Fungi,496176
77107567,Mon May 03 2021 17:34:39 GMT-0400 (EDT),2021-05-03,2021-05-03 21:34:39 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77107567,https://inaturalist-open-data.s3.amazonaws.com/photos/126094822/medium.jpg,"",40.4801783333,-80.0143277833,American Amber Jelly Fungus,Exidia crenata,American Amber Jelly Fungus,Fungi,879877
77108176,Mon May 03 2021 17:42:39 GMT-0400 (EDT),2021-05-03,2021-05-03 21:42:39 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77108176,https://inaturalist-open-data.s3.amazonaws.com/photos/126095809/medium.jpg,"",40.4782633333,-80.01296945,Cracked Cap Polypore,Fulvifomes robiniae,Cracked Cap Polypore,Fungi,1145488
77108347,Mon May 03 2021 17:46:00 GMT-0400 (EDT),2021-05-03,2021-05-03 21:46:00 UTC,903503,sarahwill412,research,https://www.inaturalist.org/observations/77108347,https://inaturalist-open-data.s3.amazonaws.com/photos/126096037/medium.jpg,"",40.479725,-80.0121777833,Bent-line Gray,Iridopsis larvaria,Bent-line Gray,Insecta,205233
77115099,2021-05-03 19:05:16,2021-05-03,2021-05-03 19:05:16 UTC,3389465,elikochersperger,needs_id,https://www.inaturalist.org/observations/77115099,https://static.inaturalist.org/photos/126110866/medium.jpeg,,40.47962718,-79.9489261,Bonnets,Mycena,Bonnets,Fungi,55922
77118512,2021-05-03 18:27:29,2021-05-03,2021-05-03 22:27:29 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77118512,https://inaturalist-open-data.s3.amazonaws.com/photos/126111735/medium.jpeg,,40.4388707,-79.9010798997,Giraffe Spots,Peniophora albobadia,Giraffe Spots,Fungi,202437
77119771,2021-05-03 18:24:20,2021-05-03,2021-05-03 22:24:20 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77119771,https://inaturalist-open-data.s3.amazonaws.com/photos/126113833/medium.jpeg,,40.4383478,-79.9008154997,American Robin,Turdus migratorius,American Robin,Aves,12727
77120494,2021-05-03 18:21:25,2021-05-03,2021-05-03 22:21:25 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77120494,https://inaturalist-open-data.s3.amazonaws.com/photos/126114738/medium.jpeg,,40.4379313,-79.9006952997,Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
77120586,2021-05-03 18:01:15,2021-05-03,2021-05-03 22:01:15 UTC,919255,cheriecornmesser,needs_id,https://www.inaturalist.org/observations/77120586,https://inaturalist-open-data.s3.amazonaws.com/photos/126114906/medium.jpeg,,40.436213,-79.9044169722,Stereum,Stereum,,Fungi,55503
77122599,2021-05-03 17:52:28,2021-05-03,2021-05-03 21:52:28 UTC,919255,cheriecornmesser,needs_id,https://www.inaturalist.org/observations/77122599,https://inaturalist-open-data.s3.amazonaws.com/photos/126118014/medium.jpeg,Very thin skined soft bladder feel. Assume puffball but seemed too delicate. ,40.4357157997,-79.9058057997,Lycoperdon,Lycoperdon,,Fungi,48444
77122766,2021-05-03 17:46:15,2021-05-03,2021-05-03 21:46:15 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77122766,https://inaturalist-open-data.s3.amazonaws.com/photos/126118315/medium.jpeg,2 male 1 female courting,40.43507,-79.9077118997,Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602
77123309,2021-05-03 17:38:49,2021-05-03,2021-05-03 21:38:49 UTC,919255,cheriecornmesser,needs_id,https://www.inaturalist.org/observations/77123309,https://inaturalist-open-data.s3.amazonaws.com/photos/126119245/medium.jpeg,,40.4345055,-79.9085014997,shelf fungi,Polyporales,shelf fungi,Fungi,47380
77123985,2021-05-03 17:26:36,2021-05-03,2021-05-03 21:26:36 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77123985,https://inaturalist-open-data.s3.amazonaws.com/photos/126120337/medium.jpeg,,40.4364696,-79.9080124,Tufted Titmouse,Baeolophus bicolor,Tufted Titmouse,Aves,13632
77124596,2021-05-03 17:22:43,2021-05-03,2021-05-03 21:22:43 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77124596,https://inaturalist-open-data.s3.amazonaws.com/photos/126120921/medium.jpeg,,40.4363888,-79.9080055997,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
77124769,2021-05-03 17:21:40,2021-05-03,2021-05-03 21:21:40 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77124769,https://inaturalist-open-data.s3.amazonaws.com/photos/126121041/medium.jpeg,,40.4363681997,-79.9079856997,House Finch,Haemorhous mexicanus,House Finch,Aves,199840
77125082,2021-05-03 17:17:31,2021-05-03,2021-05-03 21:17:31 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77125082,https://inaturalist-open-data.s3.amazonaws.com/photos/126121466/medium.jpeg,,40.4364311,-79.9079131997,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
77126503,2021-05-03 16:09:11,2021-05-03,2021-05-03 20:09:11 UTC,919255,cheriecornmesser,needs_id,https://www.inaturalist.org/observations/77126503,https://inaturalist-open-data.s3.amazonaws.com/photos/126123684/medium.jpeg,,40.4250692997,-79.9281813997,Powdered Sunshine Lichen,Vulpicida pinastri,Powdered Sunshine Lichen,Fungi,182605
77126770,2021-05-03 17:20:33,2021-05-03,2021-05-03 21:20:33 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/77126770,https://inaturalist-open-data.s3.amazonaws.com/photos/126124141/medium.jpeg,,40.4363797997,-79.9079828997,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
77128782,Mon May 03 2021 18:56:17 GMT-0400 (EDT),2021-05-03,2021-05-03 22:56:17 UTC,1827148,tate_yawitz,research,https://www.inaturalist.org/observations/77128782,https://inaturalist-open-data.s3.amazonaws.com/photos/126127517/medium.jpg,These ants were living in a fallen tree above a small creek,40.4352333333,-79.9413616667,Tennessee Thread-waisted Ant,Aphaenogaster tennesseensis,Tennessee Thread-waisted Ant,Insecta,129277
77129394,Mon May 03 2021 18:57:41 GMT-0400 (EDT),2021-05-03,2021-05-03 22:57:41 UTC,1827148,tate_yawitz,research,https://www.inaturalist.org/observations/77129394,https://inaturalist-open-data.s3.amazonaws.com/photos/126128390/medium.jpg,"",40.4352833333,-79.9414133333,summer oyster mushroom,Pleurotus pulmonarius,summer oyster mushroom,Fungi,136399
77129840,Mon May 03 2021 19:09:39 GMT-0400 (EDT),2021-05-03,2021-05-03 23:09:39 UTC,1827148,tate_yawitz,needs_id,https://www.inaturalist.org/observations/77129840,https://inaturalist-open-data.s3.amazonaws.com/photos/126129042/medium.jpg,"",40.4341866667,-79.9445416667,"",Lepraria finkii,Fluffy Dust Lichen,Fungi,463344
77132558,2021/05/03 11:00 AM EDT,2021-05-03,2021-05-03 15:00:00 UTC,3636475,a-mccarty,research,https://www.inaturalist.org/observations/77132558,https://inaturalist-open-data.s3.amazonaws.com/photos/126132230/medium.jpeg,,40.4621606,-79.9444526,White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176
77141338,Sun May 02 2021 16:50:48 GMT-0400 (EDT),2021-05-02,2021-05-02 20:50:48 UTC,1666590,noamfischhoff,needs_id,https://www.inaturalist.org/observations/77141338,https://static.inaturalist.org/photos/126146543/medium.jpg,"",40.4596666667,-79.9500716667,Carpet Beetles,Anthrenus,Carpet Beetles,Insecta,120114
77157279,2021/05/02 2:50 PM EDT,2021-05-02,2021-05-02 18:50:00 UTC,1676254,snailtim,research,https://www.inaturalist.org/observations/77157279,https://inaturalist-open-data.s3.amazonaws.com/photos/126173237/medium.jpeg,on dandelion flower,40.4361,-79.9199,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
77158946,2021/05/02 4:59 PM EDT,2021-05-02,2021-05-02 20:59:00 UTC,1676254,snailtim,needs_id,https://www.inaturalist.org/observations/77158946,https://inaturalist-open-data.s3.amazonaws.com/photos/126176223/medium.jpeg,"on concrete walk way, a few red mites also visible",40.4398,-79.9182,Cocktail Ants,Crematogaster,Acrobat Ants,Insecta,47342
77163270,Mon May 03 2021 16:05:45 GMT-0400 (EDT),2021-05-03,2021-05-03 20:05:45 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/77163270,https://inaturalist-open-data.s3.amazonaws.com/photos/126184451/medium.jpg,"",40.479155,-79.924295,Physciaceae,Physciaceae,,Fungi,60717
